general_folder,folder,file,ptm,gene,other,fnm
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,NA,NA,PTM678_F57_P1511398_015.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,NA,NA,PTM678_GWSFn_P1511398_032.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,NA,NA,PTM678_GWSRx_P1511451_064_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,NA,NA,PTM678_GWSRx_P1511451_064.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,NA,NA,PTM678_psbAF1_P1309100_014.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,NA,NA,PTM678_psbAR2_P1309100_042.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,NA,NA,PTM678_rbcLrevNEW_P1511398_017.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,NA,NA,PTM678_TLF5_P1511398_058.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,NA,NA,PTM678_TLR1_P1511391_076.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM679,NA,NA,PTM679_GWSFn_P1409319_080.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM679,NA,NA,PTM679_psbAF1_P1309100_029.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM679,NA,NA,PTM679_psbAR2_P1309100_057.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM680,NA,NA,PTM680_GWSFn_P1409319_095.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM680,NA,NA,PTM680_psbAF1_P1309100_030.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM680,NA,NA,PTM680_psbAR2_P1309100_058.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM681,NA,NA,PTM681_psbAR2_P1409319_069.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,f57,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,gwsfn,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,tlf5,P1511409,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_F57_P1511398_016.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_GWSFn_P1409319_096.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_GWSFn_P1511398_047.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_GWSRx_P1511451_079_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_GWSRx_P1511451_079.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_psbAF1_P1309100_045.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_psbAR2_P1309100_073.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_rbcLrevNEW_P1511398_018.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_TLF5_P1511398_073.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_TLF5_P1511448_048.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM682,NA,NA,PTM682_TLR1_P1511391_091.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,f57,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,f57,P1511409,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,gwsrx,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,rbclrevnew,P1511409,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,tlr,P1511394,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_F57_P1511398_031.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_F57_P1511409_012.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_F57_P1511451_069_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_F57_P1511451_069.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_GWSFn_P1409319_013.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_GWSRx_P1511451_080_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_GWSRx_P1511451_080.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_psbAF1_P1309100_046.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_psbAR2_P1309100_074.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_rbcLrevNEW_P1511398_033.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_rbcLrevNEW_P1511409_091.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_rbcLrevNEW_P1511451_051_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_rbcLrevNEW_P1511451_051.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_TLF5_P1511398_074.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM683,NA,NA,PTM683_TLR1_P1511391_092.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,f57,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,f57,P1511409,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,gwsrx,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,gwsrx,P1511409,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_F57_P1511398_032.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_F57_P1511409_027.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_F57_P1511451_070_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_F57_P1511451_070.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_GWSFn_P1409319_014.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_GWSRx_P1511398_041.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_GWSRx_P1511451_095_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_GWSRx_P1511451_095.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_GWSRx_P1511460_057.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_psbAF1_P1309100_061.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_psbAR2_P1309100_089.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_rbcLrevNEW_P1511398_034.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_TLF5_P1511398_089.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_TLR1_P1511391_009.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_TLR1_P1511451_033_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM684,NA,NA,PTM684_TLR1_P1511451_033.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM685,NA,NA,PTM685_GWSFn_P1409319_029.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM685,NA,NA,PTM685_psbAF1_P1309100_062.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM685,NA,NA,PTM685_psbAR2_P1309100_090.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM686,NA,NA,PTM686_GWSFn_P1409319_030.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM686,NA,NA,PTM686_psbAF1_P1309100_077.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM686,NA,NA,PTM686_psbAR2_P1309100_007.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM687,NA,NA,PTM687_GWSFn_P1409319_045.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM687,NA,NA,PTM687_psbAF1_P1309100_078.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM687,NA,NA,PTM687_psbAR2_P1309100_008.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM688 (1),NA,NA,PTM688_GWSFn_P1511749_006.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM688 (1),NA,NA,PTM688_GWSRx_P1511749_070.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM688,NA,NA,PTM688_GWSFn_P1409319_046.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM688,NA,NA,PTM688_GWSFn_P1511749_006.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM688,NA,NA,PTM688_GWSRx_P1511749_070.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM688,NA,NA,PTM688_psbAF1_P1309100_093.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM688,NA,NA,PTM688_psbAR2_P1309100_023.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM689 (1),NA,NA,PTM689_GWSFn_P1511749_021.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM689 (1),NA,NA,PTM689_GWSRx_P1511749_085.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM689,NA,NA,PTM689_GWSFn_P1409319_061.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM689,NA,NA,PTM689_psbAF1_P1309100_094.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM689,NA,NA,PTM689_psbAR2_P1309100_024.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM690,NA,NA,PTM690_GWSFn_P1409319_062.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM690,NA,NA,PTM690_psbAF1_P1309100_011.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM690,NA,NA,PTM690_psbAR2_P1309100_039.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM692,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM692,gwsfn,P1409970,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM692,NA,NA,PTM692_GWSFn_P1409947_064.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM692,NA,NA,PTM692_psbAF1_P1409795_015.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM693,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM693,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM693,NA,NA,PTM693_GWSFn_P1409947_079.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM693,NA,NA,PTM693_psbAF1_P1409655_015.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM694,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM694,gwsfn,P1409970,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM694,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM694,psbar2,P1410750,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM694,psbar2,P1410765,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM694,NA,NA,PTM694_GWSFn_P1409947_080.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM694,NA,NA,PTM694_psbAF1_P1409655_016.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM694,NA,NA,PTM694_psbAR2_P1410750_058.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM695,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM695,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM695,NA,NA,PTM695_GWSFn_P1409947_095.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM695,NA,NA,PTM695_psbAF1_P1409655_031.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM696,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM696,NA,NA,PTM696_psbAF1_P1409655_032.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM697,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM697,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM697,psbar2,P1410750,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM697,NA,NA,PTM697_GWSFn_P1409947_096.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM697,NA,NA,PTM697_psbAF1_P1409655_047.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM697,NA,NA,PTM697_psbAF1_P1409795_016.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM697,NA,NA,PTM697_psbAR2_P1410750_073.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM698,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM698,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM698,NA,NA,PTM698_GWSFn_P1409947_013.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM698,NA,NA,PTM698_psbAF1_P1409655_048.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM698,NA,NA,PTM698_psbAF1_P1409795_031.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM699,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM699,NA,NA,PTM699_GWSFn_P1409947_014.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM699,NA,NA,PTM699_psbAF1_P1409795_032.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM700,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM700,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM700,NA,NA,PTM700_GWSFn_P1409947_029.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM700,NA,NA,PTM700_psbAF1_P1409655_063.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM701,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM701,NA,NA,PTM701_psbAF1_P1409655_064.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM702a,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM702a,NA,NA,PTM702a_psbAF1_P1409655_079.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM702b,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM702b,NA,NA,PTM702b_psbAF1_P1409655_080.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM703,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM703,psbar2,P1410750,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM703,NA,NA,PTM703_psbAF1_P1409655_095.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM703,NA,NA,PTM703_psbAR2_P1410750_074.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM704,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM704,psbar2,P1410750,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM704,psbar2,P1410765,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM704,NA,NA,PTM704_psbAF1_P1409655_096.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM704,NA,NA,PTM704_psbAF1_P1409795_047.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM704,NA,NA,PTM704_psbAR2_P1410750_089.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM705,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM705,psbar2,P1410750,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM705,psbar2,P1410765,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM705,NA,NA,PTM705_psbAF1_P1409655_013.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM705,NA,NA,PTM705_psbAR2_P1410750_090.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM706,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM706,psbar2,P1410750,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM706,NA,NA,PTM706_psbAF1_P1409655_014.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM706,NA,NA,PTM706_psbAR2_P1410750_007.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM707,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM707,NA,NA,PTM707_psbAF1_P1409655_029.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM708,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM708,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM708,psbar2,P1410750,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM708,psbar2,P1410765,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM708,NA,NA,PTM708_GWSFn_P1409947_030.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM708,NA,NA,PTM708_psbAF1_P1409655_030.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM708,NA,NA,PTM708_psbAR2_P1410750_008.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,f150cor,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,gwsfn,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,gwsfn,P1916342,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,gwsrx,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,psbaf,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,psbaf,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,psbar2,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,psbar2,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,psbar2,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,r460cor,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,NA,NA,PTM709_GWSFn_P1409947_045.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM709,NA,NA,PTM709_psbAF1_P1409655_045.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM710,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM710,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM710,psbar2,P1410750,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM710,NA,NA,PTM710_GWSFn_P1409947_046.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM710,NA,NA,PTM710_psbAF1_P1409655_046.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM710,NA,NA,PTM710_psbAR2_P1410750_023.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,f150cor,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,gwsfn,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,gwsfn,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,gwsfn,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,gwsrx,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,gwsrx,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,psbaf,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,psbaf,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,psbaf,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,psbar2,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,psbar2,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,r460cor,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,NA,NA,PTM711_GWSFn_P1409947_061.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM711,NA,NA,PTM711_psbAF1_P1409795_048.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,f150cor,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,psbaf,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,psbaf,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,psbar2,11,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,psbar2,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,r460cor,P1916288,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,NA,NA,PTM712_GWSFn_P1409947_062.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM712,NA,NA,PTM712_psbAF1_P1409655_061.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM713,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM713,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM713,NA,NA,PTM713_GWSFn_P1409947_077.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM713,NA,NA,PTM713_psbAF1_P1409655_062.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM714,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM714,NA,NA,PTM714_psbAF1_P1409655_077.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM715,psbaf,P1409655,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM715,NA,NA,PTM715_psbAF1_P1409655_078.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM716,f57,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM716,gwsfn,P1511398,NA
